witness_ordinal	from_aspect	to_aspect	trit_delta	closure_effect	color_hex	semantic_cost
101	ternary_regression_object	palette_interface_object	0	same_trit_relabel	#FCDFF4	0.671161
101	ternary_regression_object	lisp_semantics_object	1	positive_shift	#A1CAF7	0.708863
101	ternary_regression_object	entropy_source_object	-1	negative_shift	#97CA40	0.902853
101	ternary_regression_object	propagator_cell_object	0	same_trit_relabel	#9412CF	0.217426
101	ternary_regression_object	abductive_world_object	1	positive_shift	#73A06F	1.343196
101	ternary_regression_object	fuzz_soundness_object	-1	negative_shift	#0D84C4	0.609992
101	ternary_regression_object	nonriemannian_gate_object	1	positive_shift	#D9A566	0.790091
101	ternary_regression_object	exa_loop_object	-1	negative_shift	#B4308F	0.937675
101	ternary_regression_object	aqua_hygiene_object	0	same_trit_relabel	#E3475E	0.76544
101	ternary_regression_object	scip_catcolab_object	1	positive_shift	#ED2BE6	1.269841
102	nonriemannian_gate_object	color_space_object	1	positive_shift	#540183	1.483269
102	nonriemannian_gate_object	trit_tick_object	-1	negative_shift	#E9B3CF	1.245071
102	nonriemannian_gate_object	rng_determinism_object	0	same_trit_relabel	#DACB6B	0.671448
102	nonriemannian_gate_object	parallel_invariance_object	1	positive_shift	#28BC49	1.021655
102	nonriemannian_gate_object	palette_interface_object	-1	negative_shift	#138C5D	1.158122
102	nonriemannian_gate_object	lisp_semantics_object	0	same_trit_relabel	#7D61B4	0.465165
102	nonriemannian_gate_object	entropy_source_object	1	positive_shift	#0CE552	0.805536
102	nonriemannian_gate_object	propagator_cell_object	-1	negative_shift	#049D10	0.636742
102	nonriemannian_gate_object	abductive_world_object	0	same_trit_relabel	#1C6619	1.123227
102	nonriemannian_gate_object	fuzz_soundness_object	1	positive_shift	#FCCC9E	0.426217
102	nonriemannian_gate_object	ternary_regression_object	-1	negative_shift	#B14959	1.188316
102	nonriemannian_gate_object	exa_loop_object	1	positive_shift	#30486F	1.153654
102	nonriemannian_gate_object	aqua_hygiene_object	-1	negative_shift	#14854A	1.303206
102	nonriemannian_gate_object	scip_catcolab_object	0	same_trit_relabel	#9D8E7B	1.030067
103	exa_loop_object	color_space_object	0	same_trit_relabel	#265038	0.432903
103	exa_loop_object	trit_tick_object	1	positive_shift	#94B26F	0.716946
103	exa_loop_object	rng_determinism_object	-1	negative_shift	#D8A150	0.983108
103	exa_loop_object	parallel_invariance_object	0	same_trit_relabel	#70669C	0.572146
103	exa_loop_object	palette_interface_object	1	positive_shift	#2147A6	0.885941
103	exa_loop_object	lisp_semantics_object	-1	negative_shift	#4E4D9C	0.856595
103	exa_loop_object	entropy_source_object	0	same_trit_relabel	#0ED72D	0.484008
103	exa_loop_object	propagator_cell_object	1	positive_shift	#5B05CD	0.974627
103	exa_loop_object	abductive_world_object	-1	negative_shift	#EDAF9B	0.702044
103	exa_loop_object	fuzz_soundness_object	0	same_trit_relabel	#4E0D4E	0.759702
103	exa_loop_object	ternary_regression_object	1	positive_shift	#182ED1	1.028691
103	exa_loop_object	nonriemannian_gate_object	-1	negative_shift	#EC2A74	0.697892
103	exa_loop_object	aqua_hygiene_object	1	positive_shift	#351AF9	0.652261
103	exa_loop_object	scip_catcolab_object	-1	negative_shift	#9350F6	0.859672
104	aqua_hygiene_object	color_space_object	-1	negative_shift	#541D2D	0.668484
104	aqua_hygiene_object	trit_tick_object	0	same_trit_relabel	#F7258A	0.280029
104	aqua_hygiene_object	rng_determinism_object	1	positive_shift	#A42C29	0.920653
104	aqua_hygiene_object	parallel_invariance_object	-1	negative_shift	#9DF9A1	1.057306
104	aqua_hygiene_object	palette_interface_object	0	same_trit_relabel	#782F9E	0.716661
104	aqua_hygiene_object	lisp_semantics_object	1	positive_shift	#25389F	1.021543
104	aqua_hygiene_object	entropy_source_object	-1	negative_shift	#2CFE30	0.98139
104	aqua_hygiene_object	propagator_cell_object	0	same_trit_relabel	#67D663	0.689617
104	aqua_hygiene_object	abductive_world_object	1	positive_shift	#12B89D	0.741063
104	aqua_hygiene_object	fuzz_soundness_object	-1	negative_shift	#E596DA	1.183319
104	aqua_hygiene_object	ternary_regression_object	0	same_trit_relabel	#559F0F	0.731906
104	aqua_hygiene_object	nonriemannian_gate_object	1	positive_shift	#440307	0.656333
104	aqua_hygiene_object	exa_loop_object	-1	negative_shift	#444A66	0.548806
104	aqua_hygiene_object	scip_catcolab_object	1	positive_shift	#73BA57	1.024843
105	scip_catcolab_object	color_space_object	1	positive_shift	#94E622	0.723859
105	scip_catcolab_object	trit_tick_object	-1	negative_shift	#0CBF2C	0.967877
105	scip_catcolab_object	rng_determinism_object	0	same_trit_relabel	#F578D7	1.082204
105	scip_catcolab_object	parallel_invariance_object	1	positive_shift	#6233EF	1.245391
105	scip_catcolab_object	palette_interface_object	-1	negative_shift	#796221	0.966105
105	scip_catcolab_object	lisp_semantics_object	0	same_trit_relabel	#665505	0.852894
105	scip_catcolab_object	entropy_source_object	1	positive_shift	#EE8BA7	1.224488
105	scip_catcolab_object	propagator_cell_object	-1	negative_shift	#1511E1	1.451531
105	scip_catcolab_object	abductive_world_object	0	same_trit_relabel	#173BCB	0.273303
105	scip_catcolab_object	fuzz_soundness_object	1	positive_shift	#F6F965	1.558533
105	scip_catcolab_object	ternary_regression_object	-1	negative_shift	#B2FA90	1.209223
105	scip_catcolab_object	nonriemannian_gate_object	0	same_trit_relabel	#07DA83	0.800625
105	scip_catcolab_object	exa_loop_object	1	positive_shift	#CD2E56	0.862702
105	scip_catcolab_object	aqua_hygiene_object	-1	negative_shift	#E9D9DA	0.654256
106	color_space_object	trit_tick_object	1	positive_shift	#3CA14B	0.904066
106	color_space_object	rng_determinism_object	-1	negative_shift	#0C3BA3	1.145941
106	color_space_object	parallel_invariance_object	0	same_trit_relabel	#F93D91	0.466683
106	color_space_object	palette_interface_object	1	positive_shift	#BE8EDE	0.985741
106	color_space_object	lisp_semantics_object	-1	negative_shift	#0131E6	0.966882
106	color_space_object	entropy_source_object	0	same_trit_relabel	#6C030E	0.476515
106	color_space_object	propagator_cell_object	1	positive_shift	#01698D	1.107483
106	color_space_object	abductive_world_object	-1	negative_shift	#B092EB	0.618936
106	color_space_object	fuzz_soundness_object	0	same_trit_relabel	#7007A2	0.863146
106	color_space_object	ternary_regression_object	1	positive_shift	#D210D0	1.228491
106	color_space_object	nonriemannian_gate_object	-1	negative_shift	#A2CB97	0.876127
106	color_space_object	exa_loop_object	0	same_trit_relabel	#76A69D	0.416887
106	color_space_object	aqua_hygiene_object	1	positive_shift	#245D0D	0.781389
106	color_space_object	scip_catcolab_object	-1	negative_shift	#4ED445	0.840506
107	trit_tick_object	color_space_object	-1	negative_shift	#DCD8F2	1.121032
107	trit_tick_object	rng_determinism_object	1	positive_shift	#B1B7AE	1.329628
107	trit_tick_object	parallel_invariance_object	-1	negative_shift	#A83209	0.679588
107	trit_tick_object	palette_interface_object	0	same_trit_relabel	#E4314C	0.508702
107	trit_tick_object	lisp_semantics_object	1	positive_shift	#23F442	0.841536
107	trit_tick_object	entropy_source_object	-1	negative_shift	#651FA6	0.698755
107	trit_tick_object	propagator_cell_object	0	same_trit_relabel	#2AC587	0.833386
107	trit_tick_object	abductive_world_object	1	positive_shift	#DB5CF1	0.833237
107	trit_tick_object	fuzz_soundness_object	-1	negative_shift	#CA913A	1.172485
107	trit_tick_object	ternary_regression_object	0	same_trit_relabel	#9971BC	0.938567
107	trit_tick_object	nonriemannian_gate_object	1	positive_shift	#F04858	1.073066
107	trit_tick_object	exa_loop_object	-1	negative_shift	#6602CC	0.945312
107	trit_tick_object	aqua_hygiene_object	0	same_trit_relabel	#3AC280	0.557553
107	trit_tick_object	scip_catcolab_object	1	positive_shift	#448145	0.679544
108	rng_determinism_object	color_space_object	1	positive_shift	#1B118A	0.629639
108	rng_determinism_object	trit_tick_object	-1	negative_shift	#057137	0.575774
108	rng_determinism_object	parallel_invariance_object	1	positive_shift	#9DD5C8	1.153429
108	rng_determinism_object	palette_interface_object	-1	negative_shift	#715AE1	1.116332
108	rng_determinism_object	lisp_semantics_object	0	same_trit_relabel	#CD048E	0.764786
108	rng_determinism_object	entropy_source_object	1	positive_shift	#87DF7B	1.075391
108	rng_determinism_object	propagator_cell_object	-1	negative_shift	#84AA21	1.066667
108	rng_determinism_object	abductive_world_object	0	same_trit_relabel	#1A3ADD	0.457817
108	rng_determinism_object	fuzz_soundness_object	1	positive_shift	#FAE697	1.242207
108	rng_determinism_object	ternary_regression_object	-1	negative_shift	#25479D	1.073253
108	rng_determinism_object	nonriemannian_gate_object	0	same_trit_relabel	#97CD44	0.340454
108	rng_determinism_object	exa_loop_object	1	positive_shift	#EEEA6A	0.583762
108	rng_determinism_object	aqua_hygiene_object	-1	negative_shift	#A997C1	0.761683
108	rng_determinism_object	scip_catcolab_object	0	same_trit_relabel	#DAF4D0	0.766173
109	parallel_invariance_object	color_space_object	0	same_trit_relabel	#8AD4CE	0.745985
109	parallel_invariance_object	trit_tick_object	1	positive_shift	#11913F	1.090034
109	parallel_invariance_object	rng_determinism_object	-1	negative_shift	#D7F07F	1.313961
109	parallel_invariance_object	palette_interface_object	1	positive_shift	#2B8555	0.727153
109	parallel_invariance_object	lisp_semantics_object	-1	negative_shift	#74158B	0.780667
109	parallel_invariance_object	entropy_source_object	0	same_trit_relabel	#9B4967	0.407032
109	parallel_invariance_object	propagator_cell_object	1	positive_shift	#2BDF98	1.157031
109	parallel_invariance_object	abductive_world_object	-1	negative_shift	#66EE38	0.834804
109	parallel_invariance_object	fuzz_soundness_object	0	same_trit_relabel	#21553B	0.834557
109	parallel_invariance_object	ternary_regression_object	1	positive_shift	#CAB42D	1.182831
109	parallel_invariance_object	nonriemannian_gate_object	-1	negative_shift	#983A2E	1.052532
109	parallel_invariance_object	exa_loop_object	0	same_trit_relabel	#6AE68E	0.567219
109	parallel_invariance_object	aqua_hygiene_object	1	positive_shift	#41FAC8	0.816594
109	parallel_invariance_object	scip_catcolab_object	-1	negative_shift	#BD9B2D	0.59352
110	palette_interface_object	color_space_object	-1	negative_shift	#744E04	1.259779
110	palette_interface_object	trit_tick_object	0	same_trit_relabel	#48BE1C	0.769427
110	palette_interface_object	rng_determinism_object	1	positive_shift	#F1F866	1.150536
110	palette_interface_object	parallel_invariance_object	-1	negative_shift	#A5469C	1.075091
110	palette_interface_object	lisp_semantics_object	1	positive_shift	#E2CDF0	0.476726
110	palette_interface_object	entropy_source_object	-1	negative_shift	#7B4725	0.853381
110	palette_interface_object	propagator_cell_object	0	same_trit_relabel	#959BFF	0.581914
110	palette_interface_object	abductive_world_object	1	positive_shift	#4E212F	1.248068
110	palette_interface_object	fuzz_soundness_object	-1	negative_shift	#760CFA	0.879545
110	palette_interface_object	ternary_regression_object	0	same_trit_relabel	#80BDED	0.547645
110	palette_interface_object	nonriemannian_gate_object	1	positive_shift	#C7A1C8	1.000634
110	palette_interface_object	exa_loop_object	-1	negative_shift	#800552	0.970513
110	palette_interface_object	aqua_hygiene_object	0	same_trit_relabel	#7FB5E2	0.650614
110	palette_interface_object	scip_catcolab_object	1	positive_shift	#D94447	0.991515
111	lisp_semantics_object	color_space_object	1	positive_shift	#33D82C	1.161416
111	lisp_semantics_object	trit_tick_object	-1	negative_shift	#ACB985	1.119429
111	lisp_semantics_object	rng_determinism_object	0	same_trit_relabel	#CE1DF9	0.97773
111	lisp_semantics_object	parallel_invariance_object	1	positive_shift	#6647B0	0.944557
111	lisp_semantics_object	palette_interface_object	-1	negative_shift	#5563D7	0.535817
111	lisp_semantics_object	entropy_source_object	1	positive_shift	#07462B	0.813721
111	lisp_semantics_object	propagator_cell_object	-1	negative_shift	#107190	1.12028
111	lisp_semantics_object	abductive_world_object	0	same_trit_relabel	#E19093	0.694671
111	lisp_semantics_object	fuzz_soundness_object	1	positive_shift	#2296F1	1.10633
111	lisp_semantics_object	ternary_regression_object	-1	negative_shift	#6B0350	1.044966
111	lisp_semantics_object	nonriemannian_gate_object	0	same_trit_relabel	#ECDC3A	0.745686
111	lisp_semantics_object	exa_loop_object	1	positive_shift	#9973FB	0.942857
111	lisp_semantics_object	aqua_hygiene_object	-1	negative_shift	#EDCBDF	0.852715
111	lisp_semantics_object	scip_catcolab_object	0	same_trit_relabel	#831F62	0.345031
112	entropy_source_object	color_space_object	0	same_trit_relabel	#059E24	0.822352
112	entropy_source_object	trit_tick_object	1	positive_shift	#8CF62C	0.895214
112	entropy_source_object	rng_determinism_object	-1	negative_shift	#871F9C	0.689095
112	entropy_source_object	parallel_invariance_object	0	same_trit_relabel	#1B0535	0.6764
112	entropy_source_object	palette_interface_object	1	positive_shift	#3C1836	1.052735
112	entropy_source_object	lisp_semantics_object	-1	negative_shift	#35A9FC	0.767584
112	entropy_source_object	propagator_cell_object	1	positive_shift	#70035E	0.46952
112	entropy_source_object	abductive_world_object	-1	negative_shift	#203729	1.205845
112	entropy_source_object	fuzz_soundness_object	0	same_trit_relabel	#0FBBDB	0.304092
112	entropy_source_object	ternary_regression_object	1	positive_shift	#4C5E77	0.976124
112	entropy_source_object	nonriemannian_gate_object	-1	negative_shift	#DACFD1	0.634299
112	entropy_source_object	exa_loop_object	0	same_trit_relabel	#139EB0	0.50124
112	entropy_source_object	aqua_hygiene_object	1	positive_shift	#118CE2	1.04013
112	entropy_source_object	scip_catcolab_object	-1	negative_shift	#39855D	1.230164
113	propagator_cell_object	color_space_object	-1	negative_shift	#F56B34	1.3734
113	propagator_cell_object	trit_tick_object	0	same_trit_relabel	#43B5FF	0.779544
113	propagator_cell_object	rng_determinism_object	1	positive_shift	#2F4C8E	0.938349
113	propagator_cell_object	parallel_invariance_object	-1	negative_shift	#6CAFDD	1.258607
113	propagator_cell_object	palette_interface_object	0	same_trit_relabel	#365593	0.688556
113	propagator_cell_object	lisp_semantics_object	1	positive_shift	#19239F	0.748094
113	propagator_cell_object	entropy_source_object	-1	negative_shift	#F817D6	1.010721
113	propagator_cell_object	abductive_world_object	1	positive_shift	#16D9A0	1.463766
113	propagator_cell_object	fuzz_soundness_object	-1	negative_shift	#9C458E	0.686949
113	propagator_cell_object	ternary_regression_object	0	same_trit_relabel	#12B04C	0.53254
113	propagator_cell_object	nonriemannian_gate_object	1	positive_shift	#017143	0.940607
113	propagator_cell_object	exa_loop_object	-1	negative_shift	#B6E5BA	1.057911
113	propagator_cell_object	aqua_hygiene_object	0	same_trit_relabel	#18F55B	0.852614
113	propagator_cell_object	scip_catcolab_object	1	positive_shift	#390545	1.332048
114	abductive_world_object	color_space_object	1	positive_shift	#A42C29	1.20706
114	abductive_world_object	trit_tick_object	-1	negative_shift	#4E8612	1.270605
114	abductive_world_object	rng_determinism_object	0	same_trit_relabel	#69BD2B	1.21342
114	abductive_world_object	parallel_invariance_object	1	positive_shift	#6ACE05	1.010415
114	abductive_world_object	palette_interface_object	-1	negative_shift	#CBA6EE	0.73073
114	abductive_world_object	lisp_semantics_object	0	same_trit_relabel	#BC7F06	0.603743
114	abductive_world_object	entropy_source_object	1	positive_shift	#08516C	0.98847
114	abductive_world_object	propagator_cell_object	-1	negative_shift	#D8270F	1.389423
114	abductive_world_object	fuzz_soundness_object	1	positive_shift	#208ED2	1.383575
114	abductive_world_object	ternary_regression_object	-1	negative_shift	#DEA850	1.276216
114	abductive_world_object	nonriemannian_gate_object	0	same_trit_relabel	#0585DB	0.949635
114	abductive_world_object	exa_loop_object	1	positive_shift	#A244A4	1.08924
114	abductive_world_object	aqua_hygiene_object	-1	negative_shift	#8279DB	0.920391
114	abductive_world_object	scip_catcolab_object	0	same_trit_relabel	#5782E7	0.182848
115	fuzz_soundness_object	color_space_object	0	same_trit_relabel	#CFF39A	0.803079
115	fuzz_soundness_object	trit_tick_object	1	positive_shift	#528BCD	0.915287
115	fuzz_soundness_object	rng_determinism_object	-1	negative_shift	#3ACC9D	0.752831
115	fuzz_soundness_object	parallel_invariance_object	0	same_trit_relabel	#96A4DB	0.559714
115	fuzz_soundness_object	palette_interface_object	1	positive_shift	#CF914F	1.110873
115	fuzz_soundness_object	lisp_semantics_object	-1	negative_shift	#5494F4	0.844779
115	fuzz_soundness_object	entropy_source_object	0	same_trit_relabel	#A7B2E8	0.394581
115	fuzz_soundness_object	propagator_cell_object	1	positive_shift	#5F2812	0.605621
115	fuzz_soundness_object	abductive_world_object	-1	negative_shift	#F2FBFE	1.126198
115	fuzz_soundness_object	ternary_regression_object	1	positive_shift	#CED0CF	1.112868
115	fuzz_soundness_object	nonriemannian_gate_object	-1	negative_shift	#B41D7C	0.652622
115	fuzz_soundness_object	exa_loop_object	0	same_trit_relabel	#BE0B29	0.505837
115	fuzz_soundness_object	aqua_hygiene_object	1	positive_shift	#35BCBC	1.047457
115	fuzz_soundness_object	scip_catcolab_object	-1	negative_shift	#2226E8	1.211878
116	ternary_regression_object	color_space_object	-1	negative_shift	#048FAA	0.882367
116	ternary_regression_object	trit_tick_object	0	same_trit_relabel	#2A4BD0	0.733176
116	ternary_regression_object	rng_determinism_object	1	positive_shift	#DDFEC1	1.481134
116	ternary_regression_object	parallel_invariance_object	-1	negative_shift	#F978A7	1.209196
116	ternary_regression_object	palette_interface_object	0	same_trit_relabel	#452704	0.50605
116	ternary_regression_object	lisp_semantics_object	1	positive_shift	#D7353B	1.109299
116	ternary_regression_object	entropy_source_object	-1	negative_shift	#C4AB08	1.181118
116	ternary_regression_object	propagator_cell_object	0	same_trit_relabel	#02345E	1.124479
116	ternary_regression_object	abductive_world_object	1	positive_shift	#3156AB	0.721806
116	ternary_regression_object	fuzz_soundness_object	-1	negative_shift	#A36667	1.532782
116	ternary_regression_object	nonriemannian_gate_object	1	positive_shift	#C619E0	1.197405
116	ternary_regression_object	exa_loop_object	-1	negative_shift	#26D893	0.929438
116	ternary_regression_object	aqua_hygiene_object	0	same_trit_relabel	#E001C4	0.352701
116	ternary_regression_object	scip_catcolab_object	1	positive_shift	#4B2E20	0.590039
117	nonriemannian_gate_object	color_space_object	1	positive_shift	#844F6B	0.77032
117	nonriemannian_gate_object	trit_tick_object	-1	negative_shift	#E15396	0.745863
117	nonriemannian_gate_object	rng_determinism_object	0	same_trit_relabel	#7AAB39	0.800394
117	nonriemannian_gate_object	parallel_invariance_object	1	positive_shift	#6DE26C	1.627077
117	nonriemannian_gate_object	palette_interface_object	-1	negative_shift	#995F80	1.167826
117	nonriemannian_gate_object	lisp_semantics_object	0	same_trit_relabel	#D2D68C	0.952376
117	nonriemannian_gate_object	entropy_source_object	1	positive_shift	#D1A033	1.481047
117	nonriemannian_gate_object	propagator_cell_object	-1	negative_shift	#138000	1.336711
117	nonriemannian_gate_object	abductive_world_object	0	same_trit_relabel	#65FB23	0.836416
117	nonriemannian_gate_object	fuzz_soundness_object	1	positive_shift	#E1128D	1.512115
117	nonriemannian_gate_object	ternary_regression_object	-1	negative_shift	#634A61	0.854031
117	nonriemannian_gate_object	exa_loop_object	1	positive_shift	#3A176F	0.862527
117	nonriemannian_gate_object	aqua_hygiene_object	-1	negative_shift	#3BC356	0.878995
117	nonriemannian_gate_object	scip_catcolab_object	0	same_trit_relabel	#D1FCC5	0.954683
118	exa_loop_object	color_space_object	0	same_trit_relabel	#23C4AA	0.761229
118	exa_loop_object	trit_tick_object	1	positive_shift	#C77754	0.872332
118	exa_loop_object	rng_determinism_object	-1	negative_shift	#03BA23	0.941189
118	exa_loop_object	parallel_invariance_object	0	same_trit_relabel	#3D9708	0.991265
118	exa_loop_object	palette_interface_object	1	positive_shift	#3F1AD9	0.837144
118	exa_loop_object	lisp_semantics_object	-1	negative_shift	#DE8967	0.773773
118	exa_loop_object	entropy_source_object	0	same_trit_relabel	#188A21	0.765269
118	exa_loop_object	propagator_cell_object	1	positive_shift	#FC37E4	0.893061
118	exa_loop_object	abductive_world_object	-1	negative_shift	#BC2469	1.270334
118	exa_loop_object	fuzz_soundness_object	0	same_trit_relabel	#6F5C92	0.65229
118	exa_loop_object	ternary_regression_object	1	positive_shift	#CDC1BF	0.500311
118	exa_loop_object	nonriemannian_gate_object	-1	negative_shift	#53B8E1	0.843921
118	exa_loop_object	aqua_hygiene_object	1	positive_shift	#F4A9F7	0.915181
118	exa_loop_object	scip_catcolab_object	-1	negative_shift	#1D9D07	1.15662
119	aqua_hygiene_object	color_space_object	-1	negative_shift	#35BC06	1.301738
119	aqua_hygiene_object	trit_tick_object	0	same_trit_relabel	#782B48	0.90511
119	aqua_hygiene_object	rng_determinism_object	1	positive_shift	#E0D4DF	1.251324
119	aqua_hygiene_object	parallel_invariance_object	-1	negative_shift	#14A029	0.503414
119	aqua_hygiene_object	palette_interface_object	0	same_trit_relabel	#F5A5C1	0.88525
119	aqua_hygiene_object	lisp_semantics_object	1	positive_shift	#9E59A4	1.038551
119	aqua_hygiene_object	entropy_source_object	-1	negative_shift	#70F155	0.665766
119	aqua_hygiene_object	propagator_cell_object	0	same_trit_relabel	#F4D3AC	0.747581
119	aqua_hygiene_object	abductive_world_object	1	positive_shift	#34846F	1.043505
119	aqua_hygiene_object	fuzz_soundness_object	-1	negative_shift	#98F9C0	1.081911
119	aqua_hygiene_object	ternary_regression_object	0	same_trit_relabel	#FF9713	1.154234
119	aqua_hygiene_object	nonriemannian_gate_object	1	positive_shift	#CEE99E	1.073305
119	aqua_hygiene_object	exa_loop_object	-1	negative_shift	#6E6EE1	1.095834
119	aqua_hygiene_object	scip_catcolab_object	1	positive_shift	#D6CA30	1.123439
120	scip_catcolab_object	color_space_object	1	positive_shift	#8592BE	1.224738
120	scip_catcolab_object	trit_tick_object	-1	negative_shift	#F66690	1.226642
120	scip_catcolab_object	rng_determinism_object	0	same_trit_relabel	#920362	1.12605
120	scip_catcolab_object	parallel_invariance_object	1	positive_shift	#F02776	1.048684
120	scip_catcolab_object	palette_interface_object	-1	negative_shift	#A09CDE	0.572517
120	scip_catcolab_object	lisp_semantics_object	0	same_trit_relabel	#C5F24C	0.455392
120	scip_catcolab_object	entropy_source_object	1	positive_shift	#27ACCD	0.953537
120	scip_catcolab_object	propagator_cell_object	-1	negative_shift	#50A581	1.278757
120	scip_catcolab_object	abductive_world_object	0	same_trit_relabel	#932A93	0.737182
120	scip_catcolab_object	fuzz_soundness_object	1	positive_shift	#796FEE	1.260202
120	scip_catcolab_object	ternary_regression_object	-1	negative_shift	#DA5947	1.130039
120	scip_catcolab_object	nonriemannian_gate_object	0	same_trit_relabel	#F0E2B4	0.886318
120	scip_catcolab_object	exa_loop_object	1	positive_shift	#45E7DD	1.052447
120	scip_catcolab_object	aqua_hygiene_object	-1	negative_shift	#B50E4C	0.909911
121	color_space_object	trit_tick_object	1	positive_shift	#73EAFF	0.717367
121	color_space_object	rng_determinism_object	-1	negative_shift	#9B8376	0.537142
121	color_space_object	parallel_invariance_object	0	same_trit_relabel	#2233F8	0.794686
121	color_space_object	palette_interface_object	1	positive_shift	#CD2C03	1.156022
121	color_space_object	lisp_semantics_object	-1	negative_shift	#129FEB	0.96512
121	color_space_object	entropy_source_object	0	same_trit_relabel	#346CAF	0.633573
121	color_space_object	propagator_cell_object	1	positive_shift	#8D305D	0.689333
121	color_space_object	abductive_world_object	-1	negative_shift	#34C8C1	1.126489
121	color_space_object	fuzz_soundness_object	0	same_trit_relabel	#43E6FD	0.564243
121	color_space_object	ternary_regression_object	1	positive_shift	#41145E	0.991573
121	color_space_object	nonriemannian_gate_object	-1	negative_shift	#FEE18D	0.457406
121	color_space_object	exa_loop_object	0	same_trit_relabel	#10C07C	0.400807
121	color_space_object	aqua_hygiene_object	1	positive_shift	#6EC772	0.989971
121	color_space_object	scip_catcolab_object	-1	negative_shift	#D39322	1.28022
122	trit_tick_object	color_space_object	-1	negative_shift	#A489C9	0.816578
122	trit_tick_object	rng_determinism_object	1	positive_shift	#0B87C1	1.374294
122	trit_tick_object	parallel_invariance_object	-1	negative_shift	#5A2034	1.039662
122	trit_tick_object	palette_interface_object	0	same_trit_relabel	#D66C9B	0.69903
122	trit_tick_object	lisp_semantics_object	1	positive_shift	#53D1E3	1.156909
122	trit_tick_object	entropy_source_object	-1	negative_shift	#8CD3EF	1.075433
122	trit_tick_object	propagator_cell_object	0	same_trit_relabel	#62CF82	1.045265
122	trit_tick_object	abductive_world_object	1	positive_shift	#876935	0.404895
122	trit_tick_object	fuzz_soundness_object	-1	negative_shift	#480276	1.473141
122	trit_tick_object	ternary_regression_object	0	same_trit_relabel	#52A0A3	0.987301
122	trit_tick_object	nonriemannian_gate_object	1	positive_shift	#DC021A	1.090318
122	trit_tick_object	exa_loop_object	-1	negative_shift	#73CA24	0.870603
122	trit_tick_object	aqua_hygiene_object	0	same_trit_relabel	#10EEC1	0.425901
122	trit_tick_object	scip_catcolab_object	1	positive_shift	#43C215	0.765827
123	rng_determinism_object	color_space_object	1	positive_shift	#292AFF	1.135867
123	rng_determinism_object	trit_tick_object	-1	negative_shift	#B4E14B	1.138879
123	rng_determinism_object	parallel_invariance_object	1	positive_shift	#5A5727	0.834221
123	rng_determinism_object	palette_interface_object	-1	negative_shift	#713A83	0.673878
123	rng_determinism_object	lisp_semantics_object	0	same_trit_relabel	#DDFDE1	0.422912
123	rng_determinism_object	entropy_source_object	1	positive_shift	#A9E0B6	0.775289
123	rng_determinism_object	propagator_cell_object	-1	negative_shift	#F338FC	1.180791
123	rng_determinism_object	abductive_world_object	0	same_trit_relabel	#FEA381	0.580737
123	rng_determinism_object	fuzz_soundness_object	1	positive_shift	#CD4CBA	1.17554
123	rng_determinism_object	ternary_regression_object	-1	negative_shift	#8A66DB	1.172082
123	rng_determinism_object	nonriemannian_gate_object	0	same_trit_relabel	#57FF95	0.769267
123	rng_determinism_object	exa_loop_object	1	positive_shift	#55D732	0.950741
123	rng_determinism_object	aqua_hygiene_object	-1	negative_shift	#F3D1A7	0.850891
123	rng_determinism_object	scip_catcolab_object	0	same_trit_relabel	#7F6560	0.253359
124	parallel_invariance_object	color_space_object	0	same_trit_relabel	#492F70	0.678023
124	parallel_invariance_object	trit_tick_object	1	positive_shift	#DD300C	0.931858
124	parallel_invariance_object	rng_determinism_object	-1	negative_shift	#5E9277	1.169823
124	parallel_invariance_object	palette_interface_object	1	positive_shift	#81EBB0	0.475595
124	parallel_invariance_object	lisp_semantics_object	-1	negative_shift	#307B14	0.671794
124	parallel_invariance_object	entropy_source_object	0	same_trit_relabel	#0CBD93	0.643806
124	parallel_invariance_object	propagator_cell_object	1	positive_shift	#236CFB	1.065323
124	parallel_invariance_object	abductive_world_object	-1	negative_shift	#B6036F	1.048619
124	parallel_invariance_object	fuzz_soundness_object	0	same_trit_relabel	#9B72DA	0.780008
124	parallel_invariance_object	ternary_regression_object	1	positive_shift	#9C0F8B	0.753838
124	parallel_invariance_object	nonriemannian_gate_object	-1	negative_shift	#594465	0.953301
124	parallel_invariance_object	exa_loop_object	0	same_trit_relabel	#EA1724	0.465165
124	parallel_invariance_object	aqua_hygiene_object	1	positive_shift	#F265EA	0.715742
124	parallel_invariance_object	scip_catcolab_object	-1	negative_shift	#C12DA0	0.806285
125	palette_interface_object	color_space_object	-1	negative_shift	#54E15F	1.180982
125	palette_interface_object	trit_tick_object	0	same_trit_relabel	#2677EE	0.651807
125	palette_interface_object	rng_determinism_object	1	positive_shift	#623FF5	0.82095
125	palette_interface_object	parallel_invariance_object	-1	negative_shift	#BD6EB4	0.863558
125	palette_interface_object	lisp_semantics_object	1	positive_shift	#88020F	0.95084
125	palette_interface_object	entropy_source_object	-1	negative_shift	#A327F6	0.752813
125	palette_interface_object	propagator_cell_object	0	same_trit_relabel	#8EB494	0.375673
125	palette_interface_object	abductive_world_object	1	positive_shift	#E32EBB	1.134668
125	palette_interface_object	fuzz_soundness_object	-1	negative_shift	#D41B41	0.811733
125	palette_interface_object	ternary_regression_object	0	same_trit_relabel	#B58000	0.902898
